  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001d8538 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001d8c5e 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 0000001f GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0003c533 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 0003cc59 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000020 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 000a0531 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 000a0c58 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000021 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 0010452b 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00104c53 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000022 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00168524 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00168c4e 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000023 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 001cc525 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 001ccc4b 
GLB_TRL   - STATUS      : 00000004 WCOUNT   : 00000004 GEO     : 0000001f 
GLB_HDR   - EVT COUNT   : 00000024 GEO      : 0000001f 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000000 MEASURE : 00030524 
  TDC_MSR - TRAILING    : 00000000 CH       : 00000001 MEASURE : 00030c48 
